data/testset_1000_12.txt,1000,1156
data/testset_1000_17.txt,1000,1219
data/testset_5000_13.txt,5000,4532
data/testset_1000_8.txt,1000,308
data/testset_50000_11.txt,50000,67247
data/testset_500000_15.txt,500000,395270
data/testset_100000_8.txt,100000,87978
data/testset_50000_2.txt,50000,24112
data/testset_50000_16.txt,50000,77742
data/testset_5000_27.txt,5000,7364
data/testset_100000_12.txt,100000,79354
data/testset_100000_25.txt,100000,113168
data/testset_500000_27.txt,500000,651208
data/testset_500000_26.txt,500000,685265
data/testset_500000_7.txt,500000,304113
data/testset_50000_6.txt,50000,28902
data/testset_10000_17.txt,10000,11643
data/testset_50000_17.txt,50000,71976
data/testset_10000_11.txt,10000,19420
data/testset_5000_17.txt,5000,8730
data/testset_500000_14.txt,500000,571696
data/testset_5000_4.txt,5000,1837
data/testset_10000_7.txt,10000,9087
data/testset_1000_21.txt,1000,611
data/testset_5000_29.txt,5000,3837
data/testset_500000_3.txt,500000,320057
data/testset_100000_22.txt,100000,117425
data/testset_50000_19.txt,50000,38443
data/testset_1000_2.txt,1000,278
data/testset_50000_22.txt,50000,90232
data/testset_5000_8.txt,5000,3715
data/testset_1000_11.txt,1000,363
data/testset_10000_5.txt,10000,4019
data/testset_1000_14.txt,1000,427
data/testset_10000_6.txt,10000,4135
data/testset_50000_8.txt,50000,36628
data/testset_1000_22.txt,1000,874
data/testset_10000_21.txt,10000,12785
data/testset_50000_9.txt,50000,46008
data/testset_5000_6.txt,5000,3974
data/testset_10000_16.txt,10000,10341
data/testset_1000_10.txt,1000,506
data/testset_500000_9.txt,500000,301828
data/testset_100000_10.txt,100000,158074
data/testset_1000_1.txt,1000,726
data/testset_500000_17.txt,500000,541134
data/testset_1000_3.txt,1000,309
data/testset_100000_6.txt,100000,80445
data/testset_1000_5.txt,1000,334
data/testset_10000_27.txt,10000,15023
data/testset_1000_28.txt,1000,1407
data/testset_10000_28.txt,10000,15684
data/testset_10000_24.txt,10000,15378
data/testset_50000_4.txt,50000,24176
data/testset_1000_20.txt,1000,1368
data/testset_100000_9.txt,100000,83246
data/testset_1000_13.txt,1000,1359
data/testset_5000_14.txt,5000,2818
data/testset_100000_3.txt,100000,84088
data/testset_500000_4.txt,500000,293066
data/testset_100000_18.txt,100000,143646
data/testset_10000_26.txt,10000,12038
data/testset_50000_0.txt,50000,30407
data/testset_10000_22.txt,10000,20363
data/testset_100000_21.txt,100000,108704
data/testset_1000_0.txt,1000,322
data/testset_1000_4.txt,1000,314
data/testset_1000_16.txt,1000,476
data/testset_5000_20.txt,5000,3882
data/testset_5000_0.txt,5000,1920
data/testset_500000_25.txt,500000,576747
data/testset_100000_11.txt,100000,84265
data/testset_50000_29.txt,50000,86433
data/testset_1000_19.txt,1000,967
data/testset_100000_23.txt,100000,132927
data/testset_5000_1.txt,5000,1908
data/testset_100000_19.txt,100000,126077
data/testset_1000_9.txt,1000,685
data/testset_500000_20.txt,500000,568617
data/testset_5000_22.txt,5000,7159
data/testset_50000_7.txt,50000,34534
data/testset_10000_15.txt,10000,5337
data/testset_100000_15.txt,100000,129895
data/testset_50000_28.txt,50000,102026
data/testset_500000_10.txt,500000,728670
data/testset_10000_25.txt,10000,13373
data/testset_5000_15.txt,5000,4639
data/testset_10000_10.txt,10000,8893
data/testset_500000_0.txt,500000,309707
data/testset_10000_2.txt,10000,7734
data/testset_5000_19.txt,5000,2333
data/testset_500000_1.txt,500000,312987
data/testset_50000_24.txt,50000,63436
data/testset_10000_1.txt,10000,3903
data/testset_100000_2.txt,100000,63096
data/testset_50000_20.txt,50000,127079
data/testset_10000_18.txt,10000,10474
data/testset_1000_29.txt,1000,598
data/testset_100000_0.txt,100000,49731
data/testset_5000_9.txt,5000,1963
data/testset_100000_27.txt,100000,101568
data/testset_50000_27.txt,50000,53827
data/testset_5000_11.txt,5000,3401
data/testset_500000_22.txt,500000,958949
data/testset_1000_18.txt,1000,695
data/testset_100000_16.txt,100000,99573
data/testset_50000_10.txt,50000,69491
data/testset_50000_23.txt,50000,76212
data/testset_10000_13.txt,10000,11526
data/testset_500000_29.txt,500000,667918
data/testset_10000_4.txt,10000,8451
data/testset_500000_11.txt,500000,469417
data/testset_5000_23.txt,5000,7850
data/testset_10000_3.txt,10000,4030
data/testset_100000_24.txt,100000,112571
data/testset_100000_28.txt,100000,143782
data/testset_500000_18.txt,500000,496389
data/testset_1000_23.txt,1000,875
data/testset_100000_20.txt,100000,139490
data/testset_50000_14.txt,50000,102743
data/testset_1000_15.txt,1000,1478
data/testset_1000_7.txt,1000,526
data/testset_1000_26.txt,1000,907
data/testset_500000_19.txt,500000,492153
data/testset_10000_23.txt,10000,16083
data/testset_5000_3.txt,5000,1780
data/testset_10000_8.txt,10000,4183
data/testset_10000_14.txt,10000,6775
data/testset_50000_13.txt,50000,43646
data/testset_5000_10.txt,5000,4189
data/testset_50000_3.txt,50000,38809
data/testset_100000_1.txt,100000,80265
data/testset_10000_0.txt,10000,9101
data/testset_5000_7.txt,5000,1953
data/testset_50000_5.txt,50000,41241
data/testset_5000_18.txt,5000,4545
data/testset_5000_5.txt,5000,1852
data/testset_50000_25.txt,50000,87547
data/testset_10000_12.txt,10000,8107
data/testset_500000_5.txt,500000,300452
data/testset_5000_26.txt,5000,5542
data/testset_500000_24.txt,500000,697992
data/testset_5000_25.txt,5000,8226
data/testset_100000_26.txt,100000,159408
data/testset_10000_19.txt,10000,20152
data/testset_50000_21.txt,50000,94395
data/testset_500000_28.txt,500000,478240
data/testset_10000_9.txt,10000,3979
data/testset_10000_20.txt,10000,17235
data/testset_50000_1.txt,50000,23068
data/testset_50000_26.txt,50000,53189
data/testset_100000_4.txt,100000,70049
data/testset_100000_7.txt,100000,85012
data/testset_1000_6.txt,1000,308
data/testset_500000_16.txt,500000,778355
data/testset_100000_29.txt,100000,114150
data/testset_500000_8.txt,500000,293334
data/testset_5000_24.txt,5000,4946
data/testset_50000_18.txt,50000,109993
data/testset_500000_12.txt,500000,514733
data/testset_5000_2.txt,5000,1896
data/testset_500000_6.txt,500000,300086
data/testset_1000_25.txt,1000,656
data/testset_1000_24.txt,1000,810
data/testset_100000_13.txt,100000,117243
data/testset_500000_23.txt,500000,675132
data/testset_10000_29.txt,10000,10302
data/testset_500000_2.txt,500000,290324
data/testset_500000_13.txt,500000,489579
data/testset_100000_17.txt,100000,155954
data/testset_5000_12.txt,5000,5604
data/testset_50000_12.txt,50000,85796
data/testset_5000_28.txt,5000,8665
data/testset_50000_15.txt,50000,66839
data/testset_1000_27.txt,1000,708
data/testset_100000_5.txt,100000,72790
data/testset_5000_16.txt,5000,6151
data/testset_5000_21.txt,5000,3847
data/testset_500000_21.txt,500000,607094
data/testset_100000_14.txt,100000,190817
